text,label
saya baru menginstal dan membuat akun toped . dan langsung melakukan pembelian tiket pesawat. dan sudah melakukan pembayaran via mandiri mobile banking(di mandiri dana sudah dikurang) tapi tiba2 ada pembatalan dan riwayat transaksi juga tidak diketemukan..dana yang sudah di trf jg belum kembali..ini bagaimana solusinya..,negative
"Promo gratis ongkir tetap aja pas mau bayar transaksi tetap bayar, ternyata bukan benar2 gratis ongkir tapi hanya potongan ongkir... ?? Dan sayangnya klo beli barang yg gampang pecah kita harus beli bubble wrap / paking kayu dlu secara terpisah, beda sama tokosebelah ga perlu beli bubble warp / paking kayu ditambah ongkirnya emang murah. Itu pengalaman sya selama belanja disini, disana, disitu dan dimari, trims�",negative
tolong dunk ditambah jasa pengirimannya.. jangan JNE duank... saya punya dua paket non COD.. dari tanggal 28 sampe sekarang blom sampe. yg ke 2 pesan servic yes dari tanggal 30 sampe sekarang blom sampe juga.. alamat sudah lengkap.. kurir nya gk punya pulsa x apa gk pulsa paketan internet. klo gini cara akun tokopedia gu apus. gu pake shoppe aja dah,negative
"Tolong lakukan perbaikan pada fitur search,misal apabila kita cari barang A akan keluar hasil 100 barang maka setelah saya sort termurah jumlahnya pasti berkurang entah 50 barang atau jumlah lain yang lebih kecil.kejadian sudah cukup lama saya tunggu ternyata belum juga ada perbaikan. Terima kasih",positive
semenjak di update aplikasinya malah selalu berenti sendiri setiap diklik barang yg mau dibeli. gimana nih kita mau order barang malah selalu gak bisa. bisa2 pindah ke lapak lain kalo begini terus,negative
"jujur baru aq istal aplikasi ini,terpaksa aq hapus lagi,dngan alasan aq baca ulasan pelanggan berhubungan brita komplen semu..brarti ada yg tak beres",negative
"awalnya dropshipe di tokopedia boleh..sekarang hanya boleh menjual atau membeli saja..fitur iklan toko hilang,dulu sekali klik bisa pasang harga 50..sekarang minimal 350 per klik.kan ini sebuah marketplace penyedia layanan ..saya harap jangan seperti itu...kan biaya klik itu seharusnya hak customer..tokopedia harusnya memperhatikan itu...jika fitur banyak yg update tetapi kurang maksimal manfaatnta lebih baik dipertimbangkan..lambat laun pasti prosentase pengguna akan turun setiap tahun.thks",negative
Pertahankan dan lebih di tingkatkan pelayanan & keamanan Bertransaksi kepada customers dengan barang yang bagus dan pengiriman yang aman dan lancar sampai di tujuan,positive
tolong ya diperbaiki lagi sistem nya agar lebih cepat mengatasi masalah pengembalian dana..dari tgl 18 april 2019 - 7 mei 2019 saya komplain soal pengembalian limit ovo paylater saya..tp setiap saya hub CS Tokopedia sll jawabannya saya disuru nunggu..dan sore pasti ada balasan lg dy menutup chat email krna masalah sudah clear. emosi bgt saya...kok masalah tdk selesai2,negative
"mohon bantuannya karena saya baru pertama kali menggunakan tokopedia tetapi saya mendapatkan barang yang tidak sesuai dengan yang saya pesan, padahal saya sudah menjelaskan(memberi keterangan) ke pelapak jenis barang yang saya pesan.",negative
tokopedia yang terhormat saya sudah melakukan pembayaran sebelum jatuh tempo kenapa tagihan masih terus berjalan tolong di cek dan di perbaiki saya sudah megirim bukti transfer dari kemaren sampe sekarang masih tetep aja tagihan terus berjalan sudah 1x24 jam tp masih aja tetap ada tagihan yang berjalan tolong segera di perbaiki,positive
kenapa koneksi gagal terus ...kouta banyak.padahal lg di pake buat bayar tagihan.uang dah masuk tokopedia...kata nya transaksi gagal.uang di kembalikan ke saldo tokopedia.tp tokopedia nya gak bisa di buka terusssssssss,negative
"kenapa kok saya udah bayar dan udah diterima toko pedia dari pagi ,tapi dari toko belum mengonfirmasi padahal barang butuh banget tapi gak di kemas"" juga sama tokonya!",negative
Dear Tokopedia kenapa di kolom pencarian produk smpai sekarang sy lihat belum ada fitur (icon kamera) untuk pencarian cepat untuk produk yang diinginkan,negative
php aja ni saya dapat info dari google mendapatkan iphone x dan di suruh klik dapatkan bonus dan membuka toko pedia tetapi pas saya cek tidak ada apa apa�,negative
untuk pedia coba aplikasi ini di atur lagi untuk membuat diskon biar lebih mudah dan biar peminatnya lebih banyak..masak pedia kalah sama aplikasi shopee,negative
"Masukkan untuk Tokopedia agar di adakan fitur untuk topup dan update saldo BRIZZI (BRI), topup dan update saldo FLAZZ (BCA) & topup dan update saldo TAPCASH (BNI) dan fitur untuk pembayaran tagihan kartu kredit Bank BCA.",positive
"Tokopedia payah..masa penjual nipu ...masih di belain juga.. kasus saya beli baju bola harga 119.000 2 pc di kirim sama penjual jakarta malah tidak sesuai foto.di kirim yg harga 40 ribuan . di minta retur di suruh kirim ke alamat fiktif di papua.padahal toko itu ada di Jakarta,dan pengiriman pun dr Jakarta..malah cs toped belain.bukan cari jalan tengah.. akhirnya saya jadi rugi 158.000 krn saya gak mau kirim retur ke papua.ongkir aja sudah 88.000 udah gitu alamat fiktif..kapok belanja di toped",negative
"buruk sekali....!!!!! uang tidak dikembalikan ketika check out batal padahal sudah terlampir asli rekening koran dll tapi msh tetep minta bukti trs udh saya lampirkan berulang"" tidak ridho dunia akhirat....!!!! uninstal aplikasi ini pokoknya....!!!",negative
"min,,knpa ya koq dari semalam ga bisa buat order.. ga bisa klik pembayaran.. apa servernya lagi down apa gimana.. pembayaran via briva juga udah 2 hari pesanan cuma di proses aja blm terkirim sampe sekarang.. sebelumnya juga ky gini,,akhirnya cancel otomatis sedangkan barang sudah dikirim seller.. dan setelah konfirmasi ke seller nya akhirnya pengiriman dibatalkan juga karena uang nya di refund",negative
"Pertama kali belanja di toped, bnr2 mendapat kesan yg buruk. 1. Nomer costumer service jne serasa ngomong sama robot 2. Tidak ada chat dg pihak toped layak nya lazada, jadi sulit kalo ada permasalahan.",negative
"kalau boleh kasih saran,saya sarankan untuk mengurangi waktu untuk pembatalan otomatis pesanan,itu trlalu lama dan pihak pembeli tidak bisa membatalkan pesanan yg sudah dibayar,karena jika pejualnya slow reapon,kasihan pembelinya yg mengharapkan pelayanan baik dan cepat,",negative
kenapa setiap mau narik dana ke rekening selalu salah kata sandi .pdahal saya sudah ngengganti kata sandi sampai 4 kalo dan selalu salah dan salah lagi,negative
toped bagus...cuma mohon tokopedia sering merazia penjual penjual yang menipu...saya ada belanja di tokopedia harga murah...pada saat saya sudah transfer tiba2 org toko nya tlp alasan dapan promo....dia minta no hp...dan akhir nya dia minta kode akun....saya tak kasih...akhir nya di batalin sama dia...ini merusak nama baik tokopedia jadi sarang penipu..lakukan la razia sekali2 ke penjua,positive
"toped banyak mengecewakan konsumen. beri kupon,dipakai, pembayaran jelas dibilang melanggar aturan. bukti sudah dikirim jawabannya by sistem.. MENGECEWAKAN . mending belanja saja di bukalapak... barang dijamin sampai. complain ada customer servicenya... tidak seperti toped... brengsek .. anda balas komplain consumen kan , anda pilih pilih... jawab komplain kita... kalau memang anda benar.. jgn mohon maaf .. kasih solusi jgn mohon maaf",negative
saya suka toko pedia ngak takut lagi d tipa tipu barang nya cepet sampai udah bagus�,positive
"Coba tambahkan icon shortcut kembali langsung ke home dari pencarian-pencarian di lapak, setelah kita buka banyak halaman mau langsung ke home mesti balik satu persatu, tidak praktis",negative
hati hati buat yg belanja online disini.. saya beli hp baru.. tapi rusak diatas layar putih dan bawah layar kuning.. sudah debat dgn penjual..sudah retur ongkos pulang pergi gojek.. tp tokped bilang barang tdak ada kendala..jelas bukti foto sy bnyk sudah saya kasih..bilang barang tdk apa apa.. harga 5jtan beli hp rusak.. beli hp 5jt layar belang belang...ati ati buat yg beli disini.klo barang ada kendala susah..jgn beli online jgn tergiur harga murah,negative
"Tokopedia kurang fair dan membela Penjual lebih dari Customer.. Penjual yg Nakal tidak ditindak dan Kesalahan mereka ditutupi selalu.. Seringkali Customer mudah dipermainkan,.. Dirugikan dengan Ongkir dan ongkir kirim balik barang. Reaponnya? Cuma Maaf dan kita gigit jari.. Sangat mudah Penjual mengancam dan membohongi spy kirim duit dulu, dan mereka tidak takut karena tahu Tokopedia tidak akan melakulan apa2 bahkan Mendiskreditkan mereka sekalipun jelas2 salah.. Sejauh mana bisa bertahan?..",negative
"kenapa item yang di keranjang belanja, tidak bisa dihapus? saya coba beberapa hari error terus. mohon dicek errornya. thank you",negative
"Belanja mudah, lengkap semuanya ada, yg perlu mendapatkan perhatian adalah penyampaian pesanan pada toko penjual dan kurir pengiriman spy ditingkatkan",positive
"kenapa pas saya ke pencarian koneksi timeout trus,padahal jaringan sudah bagus,tolong diperbaiki,saya jadi susah kalau mau mencari apa apa",negative
"Aplikasi tokopedia hrs di tpt siknal yg stabil dan bagus klu tdk..... yaa..... ng bisa di buka..?????? aplikasix lemot lelet...... lodingx lama saran Sy mhn di perbaiki krn pelanggan yg ada bukan hanya di kota"" besar. mrk"" yg di daerah"" pun pelanggan trbaik Sy bukan muji"" bukalapak TAPI bukalapak respon Cs. Operatorx 1X24 jam std'by siap mmbrkn solusi stiap kendala yg ada...... aplikasix gampang mulai cr belanja srt komplain barang,dll....",negative
"udah langganan saya membeli & menjual kebutuhan saya...mksh tokopedia,semoga semakin lengkap & ga pelit hadiah.hehe",positive
"bagus banget produknya, gak mengecewakan. bahan dan kualitas nya bagus, harga nya ckup terjangkau. dan penjualnya ramah",positive
"Ada apa dengan kupon pengguna baru ??? kupon diskon gratis ongkir dan diskon potongan harga tidak bisa dipake ketika di klik server error, percuma, tolong diperbaiki untuk kenyamanan pelanggan",negative
mantap tokopedia....barangnya bagus bagus....spare part selalu ada...dan productnya original...pengirimannya lancar...transaksi mudah,positive
nyesal bos klo di download... saldoku di makan 180rb..udh brp kli ganti pasword ttap aj gk bisa transaksi..pesan ke emailku ganti pin berhasil.. tp nyatanya gak bisa...withdraupun gk bisa krn minta pin.. sangat minim memahami keluhan pelanggan.,negative
"tidak memuaskan, saya pesan barang sudah 5 hari tag sampek2 sampek sekarang, keterangannya smpk 3 hari apanya yg 3 hari ? gk jelas",negative
Alamat yg paling atas buat apa diisi ?? kalau nantinya di alamat pengantaran barang tidak tercantum ??,negative
"saya kalo donlod vidio atau musik kok yang muncul ini, kirain setelah donlod tokopedia sudah bisa donlod musik tapi tetap muncul juga kek gini. knapa ya kira2?",positive
Lumayan bagus dan tanggap. mohon toped kontrol penjual nya banyak yang gak jawab chat penjual dan memberikan barang tidak sesuai tanpa konfirmasi contoh warna beda yg di minta. thank.s,positive
sudah gk berminat transaksi di toko pedia karena kerja sama pakai ovo. makin gak jelas aja pakai ovo chas bayar tagihan bulanan malah gak dapet chasback karena melakukan kecurangan. bayar tagihan listrik perbulan di sangka melakukan kecurangan. yang order fiktif malah aman aja. mudah2an para fiktiper makin banyak biar bangkrut tuh OVO,negative
kenapa saya gak bisa klik tombol komplain? trus pertanyaan saya dari dulu itu cuma satu... kenapa aplikasi sebesar tokopedia tidak melayani call center? kalo ada apa2 kan gmana.. mau hubungi siapa? minta bantian siapa? kalo gak mau baya karyawan jangan bikin aplikasi kayak gini.. gak profesional bngt..,negative
Selamat! Anda adalah pengunjung beruntung hari ini! 3 Juli 2019 Setiap Rabu kami memilih 5 pengunjung Google yang beruntung di Indonesia untuk menerima hadiah eksklusif dari sponsor kami. Putar rodanya untuk mencoba keberuntunganmu! Termasuk aplikasi penipuan�,positive
"Tokopedia merupakan perusahaan teknologi Indonesia dengan misi mencapai pemerataan ekonomi secara digital. Sejak didirikan pada tahun 2009; Tokopedia telah bertransformasi menjadi sebuah unicorn yang berpengaruh tidak hanya di Indonesia tetapi juga di Asia Tenggara. Wikipedia CEO: William Tanuwijaya (2009�) Pendiri: William Tanuwijaya, Leontinus Alpha Edison",positive
kasih bintang 2..skr promo Cashback nya udh ga kaya bln 2 sblmnya padahal akun sy aktif transaksi di Tokopedia.tlg promo cashback nya di banyak in lg..klo kaya gini trus jarang promo bisa pada pindah ke toko online lain..,negative
sayang nya kita sebagai penjual agak di rugikan dengan potongan Walau pun 1%... kalau nominal dikit ngak berapa kl trsaksinya nominal besar dan banyak sangat merugikan.... alangkah baiknya Tetepa mengunakan sistem yang lama... terimaksih,negative
terima kasih atas kepercayaanya...atas pinjaman dana instan yang di sediakan tokopedia somoga dana yang di pinjamkan bermanfaat untuk tambahan modal usaha saya dan sekali lagi saya berterima kasih kepada dana instan dan tokopedia semoga tambah sukses dan lancar aamiin...,positive
"kenapa tokped akhir2 ini terasa berat yah setelah di update dan update. foto produk jadi gak muncul. aku gak tau ini dari app nya atau dari hp aku, tapi perlu diketahui! Untuk app2 lain itu lancar2 saja seperti shopee contohnya kalau memang benar dari app nya mohon segera di tangani",negative
ini merupakan aplikasi online shop pertama buat saya. dan menjadi yg paling saya rekomendasikan buat semua orang. semakin banyak fitur tambahan yg sangat berguna mulai dari belanja dan investasi.,positive
"Maaf untuk yg Brtanggung jawab,Jika Kiriman saya tidak sampai dalam seminggu..Brrti saya ditipu Dan tolong atas Tanggung jawab anda jika hal itu terjad",negative
"tokopedia memudahkan bagi kita dalam berbelanja ataupun memesan barang apa aja dan dimana saja , sehingga kita bisa menghemat waktu dan tenaga,karena bisa di kirim kealamat kita,selain itu juga kita dapat melanjutkan aktivitas,semoga aja tokopedia bisa meningkatkan kwalitas pelayanan kedepannya untuk masyarakat,dan bisa menjadi wadah buat generasi penerus bangsa dalam berjuang,bersatu membangun bangsa bersama Tokopedia",positive
"saya tadi lagi buka goolgle crome buka situs labgsubg keluat tulisan selamat anda pengguna yang berunyung katanya suruh tinggalin alamat tapi ga tau tinggalain di mana disini aja, jalan bintara jaya 3(gg.tk)no96 RT3/8 nama tokopedia saya pipih suprihatin",positive
"semejak tokped tampilannya berubah dan upgrade semejak itu pula TOKPED JADI LEMOT, LOADINGNYA LAMA BANGEEEEET kalo mau buka foto, sampe kesel sendiri , padahal dulumah ga begitu, padahal di tokpedtuh segala ada , jadi sedih saya sama tokped yg sekarang kecewa",negative
Mantapp.. Sangat membantu.. Tolong dunk d adakan pilihan pengiriman trucking jne.. Dan ambil lgsg ke penjual/toko.. Terimakasih..,positive
"belanja sangat mudah ,barang pesanan sesuai dengan yg saya mau dan sangat bagus kualitasnya,packing rapih juga on time pengiriman sangat baik dan cepat,terima kasih toko pedia",positive
saya beli barang udah seminggu lebih barangnya datang tp saya tidak menerima barangnya pake ekspedisi wahana..terus laporan dr wahananya bahwa saya sendiri yg terima jam 19.24..saya sudah cek cctv toko saya dr jam 7-8 malam tidak ada kurir wahana yg dtng ..tolong tanggepannya tokopedia..saya selalu menggunakn tokopedia baru kali ini kecewa..mau hubungi tokopedia gak tau caranya,negative
tolong tambahkan security code sebelum masuk aplikasi supaya tidak ada orang lain yang bisa menggunakan akun kita dan menguras saldo ovo terlebih jika hp hilang atau dicuri,negative
"Aplikasi (E-commerce) kesukaanku. buat transaksi apapun sangat mudah, cepat, respon CS juga sangat ramah. jarang ngelag. sukses terus Tokopedia.�",positive
"saya baru tau kalau ulasan yang saya tulis tentang penjual yang tidak sopan DIHAPUS disini, masih bagus saya gak cantumkan nama tokonya . Dipilih-pilih lagi TOKPED para penjualnya jangan yg belagu . pembeli adalah raja , kepuasan pelanggan lebih diutamakan . masih bagus LAZADA dan Shopee setiap komplain langsung ditindaklanjuti kelapak. Uninstall",negative
"Keluhan saya pada transaksi e-money sudah selesai dengan baik. Trima kasih tokopedia,semoga kedepan bisa lebih baik lagi dalam sistem dan pelayanan. Jempol",positive
"semoga makin lancar sekses TOKOPEDIA selau memberikan pengunanya tetap nyaman selama mungngkin... ketimbang toko merah BL pelayananya PARAH LAMA waktu prosesnya 3 hari baru di proses nyesel se nyeselnya saya, katanya pelapak waktu yg di tentuin BL ya jelas saya sebagai pembeli yg jelas kapok pertamma belanja di BL kalok di total nyampainya sekitar 5 hari lebih... mending TOPET bayar sebelum jam 12 dikirim hari yg sama kalok dihitung sejak pembayaran 2 hari smpek pelapak TOPET AMANAH�",positive
"resolusi masalah oleh cs sangat lamban, saya pernah ada problem barang tidak sampai karena kesalahan koordinasi penjual dan kurir, saya sebagai pembeli kesulitan meminta kembali uang sangat sulit dan lama Ini sudah berjalan 2 minggu namun masih belum ada pengembalian uang",negative
"Tokopedia kenapa tidak bisa COD atau bayar ditempat,padahal saya ingin memesan barang dati tokopedia tetapi kenapa tdk ad COD? mohon penjelasannya",negative
"sebenarnya belanja di tokped lebih nyaman, karena klaim garansinya ga rempong kek shopee. Hanya saja tokped jarang ngasih program gratis ongkir sih hahahaha semoga sering2 ngadain program gratis ongkir, biar user tokped ga lari ke shopee�",positive
"terkesan menipu, barang yg di order ternyata kosong, uang di kembalikan tapi bentuk saldo bukan ke rekening asal duitnya berkurang saat di kembalikan, artinya wajib kita habiskan dengan belanja kembali di toko pedia, saat saldo yg di kembalikan di pakai lagi belanja, ehh barangnya yg di order juga kosong ternyata, di kembalikan lagi uang ke saldo, kena potongan lagi, bentar lagi habis itu duit terpotong terus barang gak pernah ada. memalukan cara nyari duitnya.",negative
"knapa filtur belanja, sekarang dibatasi ? contoh : tidak bisa melihat secara keseluruhan satu kategori sesuai dengan kondisi yg kita mau, tapi harus memilih dulu salah satu sub kategori ? (revisi bintang lah) berselancarnya biasa di laut, dipaksa di muara ; not good, nyesel update",negative
"kalau bikin iklan di google gausah maksa si anjing ... bikin ribet aja monyet .. lagi searching tiba"" notif ""selamat anda dapat hadiah , install tokped sekarang"".. langsung kebuka playstore .. lu kira enak begitu .. mikir lah pake otak goblok .. bikin risih aja .. kalo galaku gaush begini tolol .... pemaksaan banget anjing ... emang anjing",negative
"sepertinya ini penjualan pertama dan terahir juga langsung tutup akun... mengerikan dagang on line di sini barang sudah sampai, pembeli pun sudah konfirmasi tapi bermasalah resi tidak terlacak 7;5 jt pun tak jelas nasib nya... dan salah satu kelemahan di toko ini tidak ada CS yg merespon cuma robot yg menjawab itu2 juga",negative
"dari pengalaman yang sy dapat, tokped adalah contoh toko online yang sangat efisien, multi fungsi dan modern tanpa mengabaikan hak konsumen",positive
mantul tokped . kasih voucher diskon dong untuk pelanggan tokped biar makin laris. good job. i like sukses tokped........ amin..... sesekali adain undian berhadiah untuk custamer biar makin seneng.,positive
aplikasi anjing mana katanya gua dapat hp samsung s10?kalo gak punya duit gak usah sok belagu ngasih hadiah ke orang!aplikasi miskin aja belagu,negative
pelayanan dan penjaminan barang yang dibeli sangat memuaskan. saya sangat merekomendasikan aplikasi ini. bagus bg,positive
kenapa ngak bisa pesan barang padahal udah semua di isi mulai dari alamat lengkap dan nama penerima pas di klik simpan nggak muncul� data selanjutnya mohon bantuannya terimakasih,negative
"untuk aplikasinya mudah kok, cuma untuk ke depannya lebih perbanyak fitur saja min, udah itu saja kok",positive
"Baru bisa kasih bintang 3. Karena barusan pake dan ngedapetin bug berupa ""waktu yang dibutuhkan untuk verifikasi cukup lama. Sampe detikannya abis, email atau sms verifikasi ngga dateng-dateng"". . . - Nambah bintang atau review yang lain, menyusul.",negative
sangat membantu sekali kita ga usah kudu muterin toko untuk mencari sesuatu yg kita perlukan.cukup dgn membuka aplikasi tokopedia pasti sesuatu yg kita butuhkan ada. terimakasih tokopedia.,positive
"amat sangat membantu dalam hal belanja, keuangan, dll. sukses tokopedia. semoga selalu bisa memberikan serbice terbaik",positive
"Hapus aj fitur Saldo Tokopedia, bikin emosi aj. Jual barang selesai duit masuk saldo mau beli barang lg, ehh ga bisa bayar pakai Saldo. Saldo cuma bisa di cairkan ke rekening bank, klo sy ga punya rekening mau beli barang harus mencairkan saldo dulu masa pinjam rekening orang. Mending pembayaran via Saldo di berlakukan lg atau Tokopedia bikin solusi lain misalnya OVO bisa top up via saldo atau saldo dihilangkan diganti OVO jd klo penjualan selesai duit langsung jd OVO. Smakin Canggih,Smkin Sulit",negative
Tokopedia dan layanan nya mantap ....saya puas belanja Online di aplikasi ini... gimana dgn anda....?,positive
sering eror.. hari ini pun juga eror.. entah sampe kapan..bahkan app nya udah tak hapus download lg ttp gag bisa dibuka,negative
"kalau bisa ada rekening bank syariah mandiri untuk memfasilitasi nasabah syariah. sayang hampir nda ada bank syariah direkeningnya, buka lapak sudah ada",positive
"keluhan customer krg diperhatikan. saya sebagai customer sampai dimaki sm salahbsatu seller di tokped ini, eeh pihak tokped malah memberikan kesan mendukung os saja. Duh jd males pakek tokped, masa customer sampai dibilang tdk punya otak dan kalimat kasar lainnya (saya screenshoot) smua jwbn dr os tsb. Tanpa adanya customer yg belanja gmn tokped mau sukses, tolonglah jgn bela sepihak yaaa. harus bisa balance antara cs dan os.",negative
"halow tokopedia sy sering belanja dan byr tagihan pakai aplikasi tokopedia, trus sering dpt kupon cashback , cm sering gag kepakai, krn syarat dan ketentuan yg tdk bs dipenuhin, contohnya kupon dpt cshback belanja smp ratusan ribu, tp hanya di toko yg punya ppwer badge, dan oficial store saja, saran aja kalo bs kupon berlaku untuk semua toko/marketplace, itupun cm saran ja ya, mksh",negative
"belanja akan menjadi lebih mudah dgn adanya tokopedia hemat biaya,hemat waktu, belanja nya dgn keadaan barang yg dibeli diterima dgn baik",positive
saya dapat kupon tapi disuruh install dulu saya sudah install tpi knapa lama banget trus saya gak dapet iphone xs nya gimana ini tokopedia PHP terussss!!,negative
"gimana cara make nya?, dapat hadiah dari pemenang acak lalu aku putar dapat samsung 10 tapi gimana cara dapetinnya aplikasi nya padahal udh ada",positive
"Saya kan dapat hadiah Hp Samsung S10+ dari Tokopedia .,kok ketika saya download aplikasi ini. ....Malah gk ada..? ??",positive
"Tokopedia ini sangatlah membantu,,utk pribadi saya,,toped lumayan komplit,utk macam2 produk,,yg saya cari selalu ada,good.utamakan konsumen,,agar terus lebih baik, murah,ramah,tepat janji.trims toped,,puaaaas lahhhh",positive
"bintangx d kurangin krn makin hari makin ribet cara belanjax g seperti dulu blanjax gampang,sekarang belanjax ribetx minta ampun.kembalikan semperti dulu pilih barang belanja langsung d bayar lewat atm d awasi samapai tujuan.",negative
"Untuk pembelian tiket pesawat kenapa di dominasi oleh lion group,padahal di rute yg sama ada penerbangan lain yang lebih murah. bahkan terkadang hanya lion group yg tersedia/ tampil padahal di apk lain banyak pilihan yg lebih murah. Percuma dong ada promo tp sekedar slogan",negative
"olshop aman, penjual/ pembeli membatalkan transaksi baiknya uangnya ditransfer lagi kerekening pemilik. Penjual yg keterangannya stock barang masih banyak tetapi membatalkan transaksi harusnya diberi sanksi/ punsihmen, Pilihan kurir terbatas, dan biaya ongkos kirim terlalu mahal, khususnya antar kota/ provinsi",positive
"mohin bantuanya tokped kenapa saya todak bisa melakukan pembayaran setiap kali masuk halaman pembayaran tidak bisa di klik,,, seperti eror tidak bisa kembali juga ke halaman sebelumnya,,,",negative
"sangat baek Tokopedia mudah membantu dan terjamin, dan benarkah saya dapat hadiah, dan bgmn cara pengambilannya?",positive
"alhamdulillah terima kasih ya saya mendapatkan hp samsung yang sangat bagus,terima kasih ya....",positive
"Akhir2 ini terlalu nge LAG... loading transaksi lama, loading pembayaran juga agak lama... dibandingkan dengan toko sebelah.. sepertinya aplikasinya perlu di perbaiki kecepatan loadingnya�",negative
belanja cepat..mudah...terpercaya...makasih toped..ditunggu diskonannya dan hadiah-hadiahnya...he he he..,positive
"Lumayan bagus dan sangat membantu pas diberi kepercayaan OVOPaylater. tapi tetap itu tak membuat saya sebagai customer seluruhnya untuk puas. setelah pelunasan bulan ini, saya tidak akan kembali memakai layanan OVOPaylater. #BerhentiOVOPaylater #GoodByeOVOPaylater",positive
promo untuk cash backnya makin dikit... tambahin donk .. untk yang bayar transfer . ntr saya jadiin bintang 5!,negative
"Sorry ya, gua hapus aplikasi ini, Ga' jadi dah. Lihat cometnya aja udah banyak yg di bhongi. Attttuuuuuutttt",negative
sebaiknya ada ulasan untuk ekspedisi. karna ada ekspedisi yg pelayanannya mengecewakan. kasian sellernya bisa kena komplain padahal yg salah ekspedisinya.,negative
ada pemberitahuan dari google chrome katanya dapat hp iphone x dan disuruh install aplikasi tokopedia setelah saya download gak dapat hp iphone x. ngabisin paketan aja,negative
salah satu aplikasi belanja online yang sangat di rekomendasikan. tolong tampilan pencarian produk..bisa d filter dari harga paling murah.terima kasih,positive
"sya mendapatkan samsung galaksi s 10 mohon di kirim sama saya di tarakan, amal baru RT9; semoga di kirim tepat waktu besok 17 juli agar tidak menecewakan pelanggan",negative
"sangat menarik dan menguntungkan,tapi saya masih belum paham sepenuhnya dalam memesan dan pembayarannya",positive
tokopedia ...aplikasi online shop terbaik sekarang ini...ada beberapa komplen spt barang tidak sampai..smua diatasi dengan baik dana dikembalikan...produk produk yg dijual jg berkualitas..perbanyak hadiah hadiahnya supaya kesempatan menang hadiah makin besar pula.. sukses terus buat tokopedia...mantapp...,positive
saya bekerja di Perguruan Tinggi Muhammadiyah sejak tahun 1981sejak masih sekolah kelas 2 smp sampai lulus kuliah tahun 1998 dan sampai sekarang masih tetap bekerja di UM Jember. menikah pada tahun 2000 mempunyai anak 2. anak pertama laki laki yang kedua perempuan. anak pertama kelas IX SMP swasta anak yg ke dua kelas VII SMP swasta. membina rumah tangga gagal bercerai tahun 2018. saya buka usaha kantin kecil kecilan di tempat saya bekerja tepatnya di UM Jember sejak tahun 2011 sampai sekarang.,positive
"bagimana ini pengiriman menggunakan sameday tapi barang blm di kirim juga ,, kecewa bgt padahal jarak penjual tidak terlalu jauh ,, tolong perbaiki pelayanan jgn bikin cs kecewa",negative
"tolong toped bisa ganti nama toko dong, soalnya pengen ganti nama toko malah gak bisa. tolong di perbarui lagi supaya bisa ubah nama tokonya",negative
Sudah kurang lebih 6 tahun menggunakan aplikasi ini. Dan Alhamdulillah cukup membantu teransaksi saya.,positive
maaf tokopedia klau cari mitra untuk pinjol yg bagus dong....masa saya dpt mitra Qcash yg dendanya gede bngt....dendanya Qcash klau telat 120000 per hari....menang bnyk tu aplikas,negative
"berbelanja di tokopedia sangat mudah, aman dan nyaman. Namun satu yang kurang, Tidak ada Livechat di pusat bantuannya. mohon untuk di tingkatkan. terima kasih",positive
Terima kasih. Aplikasi ini sangat membantu saya. Dalam mendapatkan alat maupun barang yg saya butuhkan dan tidak tersedia disekitar saya. Tapi ada disini. Sukses selalu tokped,positive
"Bagi Bro n Sist yg mau belanja di TokoPedia buat sekarang lebih di pikir"" lagi ya, padahal saya buyer TokPed Besar. Tapi semakin kesini Pelayanan Menurun Bgt. Jadi NotRecomend deh Belanja Online Di TokPed. Kalo ada kendala di transaksi Prosesnya Nunggu 1x24HK Trus 3x24HK Trus 4x24HK dan Trakhir 5x24HK (HK=HariKerja) Dari Pada Pusing"" Nunggu mending Pindah OLShop. Saya Ikhlas Uang yg ga seberapa, Semoga Bermanfaat buat yg baca",negative
"saya menang dapet samsung S10; dan disuruh krim alamat, apakah ini benar ya ? dan jika benar kirim alamat dimana? terima kasih sebelumnya, saya berharap pihak tokopedia tidak menipu saya dan pengguna lainnya... tolong di respon segera yaa",positive
terimakasih tokped udah nyediain banyak kebutuhan saya sukses yaa tambah ok.... semoga para penjual nya konsisten dan pelayanan semakin baik.,positive
"sering update makin berattt aja buka nya, apa lg update terbaru ini malah bentar2 crash. Jadi ga nyaman banget",negative
"good, aplikasi sangat membatu sekali dalam saya mencari barang yg tidak ada di aplikasi lain. sukses terus Toped..",positive
GAK USAH TERLALU BANYAK UPDATE! KALAU UJUNG2NYA NYUSAHIN PEMAKAI! MAU MASUKIN ALAMAT AJA SUSAH BENER PAKAI MAP MAP SEGALA! BALIKIN KESEMULA!,negative
"tokopedia bagaimana responnya untuk saldo transaksi saya, sudah laporan ke cs tokped tp komputer yg merespon. barang tidak terkirim,uang saya sudah terpotong saldonya dianggap belum melakukan pembayaran, padahal saya sudah menunjukan bukti transfernya. gimana nih solusinya dr tgl 26 juni sampai skr ga ada jawaban. tanggung jawablah kasian customernya",negative
"jangan jualan di tokopedia, dijamin rugi, masa saldi w kena potongan 10rbu, status nya kesamaan data, lu telpon sana pembelinya. fix uninstall aja tokped",negative
